Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.54491077,71.94054927,73.20449243,74.33374422,75.32280021,76.23285636,77.13163234,78.01875356,78.89083563,79.74449418,80.57634481,81.38300315,82.16108481,82.9072054,83.61798054,84.29002584,84.91995693,85.50438941,86.0399389,86.52322101,86.95085137,87.31944559,87.62561928,87.86598805,88.03716753,88.13577332,88.15995602,88.15602875,88.14744568,88.13458252,88.11771393,88.0970459,88.07279205,88.04514313,88.01420593,87.81591034,87.81600567,87.81667299,87.81848428,87.82201152,87.82782671,87.83650183,87.84860886,87.86471979,87.88540661
Saint Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.37046642,26.73664372,27.12567269,27.52324879,27.91738823,28.29610724,28.64742203,28.9593488,29.21990378,29.41710318,29.53896321,29.57369828,29.54086751,29.45874811,29.3316317,29.16361171,28.95878158,28.72123473,28.45506461,28.16436463,27.85322824,27.51603348,26.93832515,26.01195848,24.84591729,23.5419159,22.20166863,20.9268898,19.81929372,18.98059471,18.5125071,18.47434796,18.61930813,18.9258371,19.39154459,20.02042882,20.816488,21.78372036,22.92612411,24.24769747,25.75243866,27.44434589,29.09767853,29.09763132,29.09733542
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.15242561,65.80697083,66.43377179,67.03684425,67.61384602,68.16602923,68.70994447,69.24097199,69.757026,70.26101276,70.75051828,71.23119703,71.69452182,72.13641541,72.57301358,73.02356331,73.50085203,74.02054684,74.56826108,75.09581544,75.56529388,75.97604517,76.35125018,76.69147353,76.99543364,77.26686855,77.50429414,77.73126074,77.95073759,78.16353748,78.37135488,78.57172073,78.76979061,78.97550563,79.18536545,79.40045973,79.61612436,79.82853317,80.01905115,80.22730191,80.43739184,80.63418715,80.82773278,81.04350315,81.2717001
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.30897227,17.74971933,18.15673388,18.56894652,18.9906081,19.42340404,19.84898263,20.30702183,20.74113756,21.171069,21.58727508,22.02885918,22.39047174,22.73672933,23.12249682,23.49360943,23.8202848,24.15792347,24.52489391,24.90387384,25.29697775,25.70425144,26.12359875,26.564709,27.0325253,27.51333761,28.00280729,28.45959326,28.9917994,29.4725533,29.93102265,30.36030555,30.77169005,31.20053003,31.65174415,32.10474831,32.56662533,33.0393666,33.51572412,33.96026976,34.386094,34.81704501,35.25892635,35.69593525,36.16546785
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.13206234,22.45054114,22.77570366,23.09569294,23.45190133,23.85194695,24.25402518,24.74208872,25.19680937,25.63972755,26.05183266,26.53650135,26.85208515,27.1156024,27.48069751,27.82044811,28.02746104,28.25464096,28.52600354,28.79718693,29.07411637,29.34804542,29.57300093,29.77996473,30.01243536,30.23685302,30.48594425,30.78306676,31.06157727,31.33262071,31.6467021,32.08044955,32.68545917,33.27757522,33.62073386,33.85981121,34.15876993,34.50838268,34.89059848,35.26279899,35.64810345,36.02312453,36.4160806,36.80477418,37.21817492
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.27818974,18.25050457,18.17884112,18.06697955,17.92399119,17.75894741,17.58091955,17.39897897,17.22219702,17.05964505,16.9214496,16.81236114,16.72819907,16.65008528,16.56001927,16.44000053,16.21459296,15.8749721,15.50305494,15.1807585,14.98999977,14.89576038,14.8086675,14.72910643,14.65746249,14.59412096,14.53946717,14.49388642,14.457764,14.43148523,14.41543541,14.40999985,14.41245454,14.4201756,14.43369851,14.45355878,14.48029187,14.51443328,14.55651849,14.607083,14.66666229,14.69891594,14.69230701,14.67837612,14.6575849
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.60644756,21.45505107,21.25999014,20.99931756,20.68435916,20.32290604,19.92274931,19.49168005,19.03748936,18.56796835,18.0909081,17.61409973,17.14533432,16.69240297,16.26309678,15.86520685,15.50652428,15.19484016,14.93794559,14.74363167,14.6196895,14.57395395,14.61078368,14.72566304,14.91300611,15.16727392,15.48292753,15.85442799,16.27623634,16.74281364,17.24862094,17.78811928,18.26176867,18.43231365,18.61538772,18.79625661,18.97476794,19.15076931,19.32410834,19.49463264,19.66218983,19.82662752,19.98779332,20.14553484,20.29969971
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.28621116,25.6335575,25.95039047,26.25191935,26.54210872,26.82437662,27.10448646,27.38379929,27.66195483,27.93430683,28.26292918,28.55795705,28.84744673,29.13532464,29.42627596,29.71865686,30.01972774,30.32786059,30.64447148,30.97304679,31.3184251,31.688566,32.08631818,32.5121911,32.95836949,33.42051664,33.89695146,34.37163488,34.84814585,35.32712261,35.79489591,36.24466309,36.66271812,37.09587958,37.52915052,37.94969341,38.3536375,38.75168435,39.1530054,39.5561177,39.96629452,40.38371575,40.7971368,41.21457855,41.61656633
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.91880541,29.48087213,29.91706303,30.53234566,31.24249955,31.74109831,32.26751762,32.78875045,33.21652152,33.60819157,33.89250972,34.37900102,34.79747421,35.20806414,35.62150928,36.03927713,36.69727565,37.36610317,38.03935564,38.71136792,39.43674341,40.0442923,40.70271352,41.36932644,41.98847522,42.60569349,43.24768946,43.92827016,44.50062251,45.13234931,45.64380957,46.55565666,47.16247605,47.83374618,48.45607534,49.1189517,49.72046956,50.2874702,50.86896166,51.39190456,51.80871983,52.3095924,52.63967041,52.92879107,53.23381852
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,11.23763669,11.24276473,11.24814584,11.25489785,11.26413856,11.2769858,11.30251765,11.46256662,11.80171385,12.28548057,12.8825083,13.56143855,14.29091283,15.03957266,15.77605956,16.46901504,17.09024597,17.66291178,18.22049158,18.77185439,19.32739886,19.8975236,20.49262727,21.12310849,21.79936591,22.53179816,23.33298862,24.21879499,25.19663037,26.25910283,27.4004815,28.61503552,29.89703401,31.24074609,32.64044091,34.09038758,35.50779507,36.52836481,37.56909275,38.60409204,39.63293054,40.65517609,41.67039652,42.67815968,43.67803342
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.74061096,33.41114781,33.84242489,34.66046114,35.68594464,36.2773499,36.93313859,37.55839139,37.98785096,38.34869204,38.41122568,38.94892256,39.35186811,39.7613122,40.18880405,40.63670664,41.66475988,42.69516524,43.73816671,44.75706559,45.93010304,46.82412162,47.84570153,48.88107542,49.77199544,50.65851319,51.63573555,52.73801617,53.55844959,54.52253137,55.20027741,56.91887635,57.80706928,58.77883048,59.65768789,60.72945789,61.76224684,62.73929979,63.75794149,64.63073875,65.26285339,66.12843535,66.5775786,66.90970679,67.25802267
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.45314407,62.4556427,63.32790375,64.08987427,64.80151367,65.45252991,66.1096344,66.78799438,67.40024567,67.66948487,67.65042255,67.61302163,67.56098403,67.49730203,67.42496793,67.34697402,67.26631259,67.18597592,67.10895632,67.03824608,66.97683748,66.92860975,66.88871002,66.75966644,66.60225677,66.57849121,66.63815308,66.71849823,66.7527771,66.78166199,66.77128601,66.75183401,66.85367584,67.00920868,67.15149376,67.2282486,67.18942261,67.10129547,67.1464742,67.24573517,67.42546082,68.1912117,68.28664524,68.57545458,68.82858333
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.30238483,80.45686099,80.53726352,80.60022398,80.64845732,80.68723973,80.72184739,80.75755647,80.79964316,80.85338362,80.92405405,81.02511301,81.20019982,81.46475044,81.79943787,82.18886533,82.61763604,83.0703532,83.53162002,83.98603973,84.41821552,84.81732541,85.20342565,85.59062951,85.97990972,86.37356491,86.77389368,87.18319465,87.60376642,88.0379076,88.48791682,88.95628148,89.4405768,89.94137467,90.45778077,90.98936794,91.53570901,92.09637681,92.67094419,93.25898397,93.860069,94.58617434,94.76054009,94.80153003,94.84387029
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.4052331,68.82386887,69.23298006,69.62043674,69.97410898,70.28186687,70.53158047,70.71111987,70.80835513,70.80532168,70.69985221,70.49776611,70.22444555,69.90142723,69.55024784,69.19244406,68.84955258,68.54311009,68.29465328,68.12571884,68.05205614,68.01636605,67.98134507,67.94938405,67.92067028,67.89539106,67.87373366,67.85588539,67.84203352,67.83236535,67.82706818,67.8266897,67.83316389,67.84733448,67.86860354,67.89653957,67.93071109,67.97068661,68.01603464,68.06632369,68.12112229,68.18087915,68.25702181,68.35863163,68.48394926
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,98.48224141,98.59999847,98.71600617,98.83466552,98.95445068,99.07383584,99.19129514,99.30530277,99.4143329,99.51685968,99.61135729,99.6962999,99.77016167,99.83141677,99.87853938,99.91000366,99.93258765,99.95343539,99.97157004,99.98601474,99.99579267,99.99989841,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.09766006,41.83806992,42.62689422,43.28837967,43.98762131,44.70140839,45.41916656,46.15451813,46.94749451,47.70573425,48.43386459,49.15267944,49.81015396,50.43922043,51.21770795,51.7589099,52.21028135,52.60422023,52.95530711,53.27812255,53.58724711,53.89726135,54.22274583,54.57828111,54.97875697,55.43977987,55.96275896,56.53038413,57.12541693,57.73061891,58.32875165,58.90257669,59.4348556,59.90834993,60.30304862,60.64171247,60.96576565,61.2761057,61.56958228,61.84304502,62.0933436,62.31732766,62.51184686,62.67375084,62.7998124
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.02394485,40.60033417,41.16957855,41.94265747,42.758255,43.51467514,44.28332901,45.3053627,46.43444061,47.17961502,46.97860336,46.90947723,46.38245773,46.09077835,45.86534882,45.7191925,45.08675003,44.91346359,40.73044586,40.52690887,40.41859818,39.67442703,39.62071991,39.59453583,39.44609451,39.37040329,39.21823883,39.4315033,39.37107086,39.32553482,39.28049469,39.3469162,39.36141968,39.42755127,39.62984848,39.69540405,39.73732376,39.9736557,40.32580948,40.77228928,41.33685303,41.81154251,42.40488434,43.00118256,43.51647186
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.48578971,18.85399261,19.21467707,19.56842404,19.9158145,20.25742939,20.5938497,20.92565637,21.25343038,21.57775269,21.89920426,22.21836605,22.53581904,22.8521677,23.16717563,23.4800566,23.79070857,24.09905899,24.40503532,24.70856502,25.00957556,25.3079944,25.60374899,25.89676681,26.18697531,26.47430195,26.7586742,27.04001952,27.31826536,27.5933392,27.86516849,28.1336807,28.39880329,28.66046371,28.91858943,29.17310792,29.42394663,29.67103303,29.91811253,30.30469724,30.70194742,31.11371232,31.53978135,31.97994389,32.43398933
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.82207612,23.6252747,24.33502748,24.91091073,25.31250075,25.51240676,25.62796265,25.72839922,25.80334194,25.84724145,25.85210005,25.80309786,25.71702577,25.62462908,25.55570999,25.54764318,25.70153585,26.02596045,26.47393515,27.00107084,27.60385865,28.54991819,29.88816819,31.39133565,32.85419428,34.07151783,34.86786366,35.43407815,35.93351217,36.37182721,36.76461378,37.12746235,37.47596343,37.82570752,38.19388599,38.57715107,38.95608723,39.32787719,39.69233544,40.04927648,40.39851479,40.73986487,41.06417697,41.50968329,41.99821527
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.2833303,41.93518712,42.55745992,43.06841797,43.55716617,44.03426662,44.4870868,44.93449631,45.31160908,45.65130215,45.99614171,46.24842263,46.58661489,46.80805731,47.04061548,47.29436585,47.52918705,47.83817753,48.11363676,48.39174465,48.69942202,49.01637054,49.27290689,49.51835739,49.80798845,50.10430792,50.37959769,50.68013299,50.98613503,51.27779036,51.49655144,51.84282697,52.34419051,52.93942469,53.32249174,53.63926324,53.90263757,54.0927614,54.24446533,54.44040809,54.68122401,54.81885682,55.1253638,55.43045512,55.694225
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.31410032,66.91073453,67.49175752,68.05597184,68.60247845,69.13037832,69.63877243,70.12676173,70.59344719,71.03792979,71.45900772,71.85939642,72.24060813,72.60550645,72.95655849,73.29623139,73.62699227,73.95130825,74.27164647,74.59047405,74.9203114,75.29075576,75.68407528,76.04617034,76.32743974,76.47486244,76.49824557,76.50473262,76.50904283,76.514393,76.52444414,76.56678023,76.65851991,76.79557681,76.97413671,77.19038542,77.44050874,77.72069246,78.02712239,78.35598433,78.6779606,78.93240074,79.19968322,79.47349357,79.7538806
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.65000189,59.90881157,60.60132531,61.59928396,62.77442812,63.99849843,65.1432355,66.08037997,66.66193108,66.91626176,67.07699515,67.20327302,67.3038936,67.38765513,67.46335583,67.53979394,67.62576768,67.73007529,67.86151498,68.02997885,68.27559844,68.61707875,69.03808062,69.5231265,70.05673885,70.62344011,71.20775273,71.79419917,72.36730187,72.91158329,73.41156588,73.85537112,74.27051325,74.67906018,75.07905554,75.47025682,75.85242153,76.22530716,76.58867122,76.9422712,77.28586461,77.61631574,77.98559662,78.35939289,78.73256602
Middle income,MIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.341235,29.91737674,30.36035612,30.99651901,31.73183466,32.23943446,32.77602124,33.3014704,33.72935093,34.12013925,34.39815574,34.88661131,35.31641164,35.74376294,36.16655307,36.59564016,37.29141861,37.99772598,38.70665722,39.41557007,40.18117835,40.82180413,41.52411894,42.23846902,42.90002401,43.56178596,44.25100533,44.97922439,45.59229382,46.2712167,46.81716609,47.78780808,48.41212811,49.10573275,49.76781388,50.48540711,51.13431805,51.74371403,52.36908408,52.93440339,53.38353493,53.92659574,54.28099617,54.59227816,54.91822328
Macedonia (TFYR),MKD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.54484129,54.01353191,54.45458268,54.85644894,55.23135695,55.58928653,55.94021753,56.29412975,56.66100304,57.05081721,57.4735521,57.9279732,58.55680774,59.36340056,59.75587351,59.72778537,59.65843677,59.56534576,59.34182524,58.94583137,58.49183824,58.09431993,57.87261442,57.85017917,57.85279413,57.86142065,57.87965743,57.91110321,57.95935667,58.02801655,58.12068155,58.24095039,58.39242178,58.57869443,58.80336706,59.07003838,59.3823071,59.74377194,60.1580316,60.62868481,61.15933027,61.68419756,61.95305666,62.25183225,62.56453769
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.04992416,14.34620092,14.63778828,14.92344114,15.20191444,15.47196308,15.732342,15.98103591,16.21329104,16.42834011,16.63127825,16.82665106,17.01900413,17.21288306,17.41283344,17.62340087,17.84913095,18.09456927,18.36439528,18.6591231,18.97763104,19.31819501,19.67929804,20.05942312,20.45705329,20.87067154,21.2987609,21.73980436,22.19228496,22.65579552,23.13594618,23.6379674,24.16061688,24.70336269,25.26567287,25.84701549,26.44685861,27.06467029,27.69991859,28.35207157,29.0205973,29.70496383,30.40157057,31.0031889,31.60756212
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.58630907,89.62517631,89.66697742,89.71170751,89.75936166,89.80703112,89.88592493,90.06382089,90.32957367,90.66000378,91.03193169,91.42217788,91.80756285,92.16490706,92.47103102,92.69734662,92.85330491,92.97903187,93.08977132,93.18853604,93.27833881,93.3621924,93.44310959,93.52410316,93.60818588,93.69851899,93.7986875,93.91182312,94.02947654,94.14237445,94.24124356,94.31559164,94.36262565,94.39065679,94.41251277,94.43876963,94.48000336,94.56918063,94.72423733,94.93320325,95.18410823,95.51453436,95.60031551,95.62722771,95.65462645
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.55887439,24.64032643,24.73184925,24.83704978,24.95337411,25.07784436,25.21000815,25.34926994,25.49503414,25.6467052,25.80368755,25.96538562,26.13120384,26.30054665,26.47281849,26.64742378,26.82376696,27.00125247,27.17928473,27.35726819,27.53460727,27.71070641,27.88497005,28.05680261,28.22560853,28.39079224,28.55175819,28.70791079,28.8586545,29.00339373,29.14153292,29.27247651,29.39562894,29.51039462,29.61643421,29.71668212,29.81291656,29.90517277,29.99357405,30.07824369,30.159305,30.23688125,30.31109576,30.38207181,30.44990841
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.34966005,39.96109963,40.54400448,41.01218006,41.46739741,41.91194944,42.33331388,42.74953461,43.09423643,43.40353004,43.81525327,44.07316938,44.35443971,44.55528555,44.77640524,45.01820729,45.23289335,45.52236705,45.7779827,46.03618724,46.31478834,46.59497682,46.81093633,47.01794341,47.27462266,47.53193005,47.75126601,47.9731071,48.20307791,48.43734404,48.69022962,49.00445476,49.46909508,50.01902613,50.37564266,50.61921483,50.82736188,51.02128913,51.22783263,51.46159291,51.68968573,51.91578874,52.16932899,52.42339127,52.64183052
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.9311728,45.53342508,45.9918225,46.37215895,46.69335148,46.97617168,47.24139112,47.50978139,47.80211408,48.13916075,48.54169301,49.04155737,49.72314875,50.61266429,51.66317652,52.83437731,54.08595856,55.37761216,56.66903001,57.91990399,59.08992601,60.13878796,61.02618172,61.69866162,62.21049832,62.67636806,63.11130859,63.5035791,63.8414388,64.11314689,64.30696258,64.42109148,64.52440087,64.6252988,64.72321438,64.81816529,64.91016923,64.99924387,65.08540689,65.16867599,65.24906884,65.32660313,65.40129654,65.47316676,65.54223147
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.26315768,53.02595015,53.80288343,54.56273578,55.27428545,55.90631069,56.42758977,56.80690095,57.01302247,57.03851865,57.0217516,56.99007936,56.94769494,56.89815285,56.84500764,56.79181384,56.74212596,56.69949855,56.66748613,56.64964323,56.73054471,57.21559139,58.13101205,59.35469866,60.78299946,62.3122627,63.83883663,65.2590695,66.46930955,67.36590503,67.82980183,67.91960588,67.95227825,67.97767501,67.99413572,67.99999999,67.97767548,67.92605832,67.86834448,67.82772996,68.08947718,69.2153244,69.78380585,70.44644928,70.956604
Northern Mariana Islands,MNP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.72864734,86.90480002,87.19735936,87.56968869,87.98994336,88.42627873,88.84685017,89.21981302,89.51332265,89.69553441,89.73846268,89.71444975,89.6693095,89.6175371,89.57327873,89.55089308,89.58653091,89.70815499,89.87282624,90.03622353,90.15782126,90.25183058,90.34083508,90.42440819,90.50364161,90.57962706,90.65345623,90.72622085,90.79901261,90.87292323,90.94881803,91.02533679,91.10119276,91.17649419,91.25123444,91.32540685,91.39900479,91.47202159,91.54445062,91.61628521,91.69083674,91.78421373,91.87857886,91.97541129,92.07472609
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.12724332,13.81568523,14.62221754,15.5308838,16.52307347,17.58017601,18.68358089,19.81467757,20.95485552,22.08550419,23.18801304,24.24377154,25.23416916,26.14059535,26.94443958,27.62709131,28.16994,28.55238117,28.82045068,29.04711557,29.24236973,29.41370978,29.56863233,29.71463403,29.85921148,30.00986132,30.17408017,30.35981313,30.56253577,30.77155921,30.98617798,31.206223,31.43152517,31.6619154,31.89722458,32.13728363,32.38192344,32.62744115,32.99025591,33.41772415,33.90440064,34.44992594,35.0536638,35.71497831,36.43323374
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.66262835,30.66869548,32.65684644,34.54447888,36.24899045,37.6877788,38.77824159,39.43777646,39.59780842,39.55805315,39.47049767,39.3450674,39.19111191,39.01798077,38.83502357,38.65158987,38.47702925,38.32069128,38.19192554,38.10008161,38.05558585,38.10707632,38.39003784,38.88669223,39.56855757,40.40715193,41.37399342,42.44060012,43.5784901,44.75918147,45.95419231,47.1350407,48.27324474,49.35539732,50.46947912,51.668035,52.91856273,54.19704485,55.1305077,56.05962158,56.98367011,57.90153514,58.81209962,59.71424647,60.60685864
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.13909716,41.91005179,41.75649531,41.70000434,41.82058337,42.13435812,42.5641536,43.03279275,43.4630985,43.77789378,43.90000152,43.86461272,43.76599356,43.61549664,43.4244746,43.20428002,42.96626554,42.72178376,42.48218729,42.25882874,42.06312306,41.88272142,41.69868299,41.51270653,41.326554,41.14198742,40.96076875,40.78466001,40.61542317,40.45482023,40.30461318,40.16659232,40.03695116,39.91088486,39.7887572,39.67096106,39.55788933,39.44993487,39.34749056,39.25094928,39.16070391,39.07714732,39.00001259,39.00399011,39.0162147
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,9.133719711,9.337795665,9.535129227,9.731393544,9.932261763,10.14340703,10.37050249,10.61865323,10.90539721,11.24505895,11.62492506,12.03094178,12.44905532,12.86521192,13.2653578,13.63543921,13.96140236,14.22919349,14.4227424,14.55969347,14.67706033,14.78040072,14.87224874,14.95513847,15.03160398,15.10417937,15.1753987,15.24779607,15.32380299,15.40153128,15.47769694,15.55231539,15.6253133,15.69661735,15.76615419,15.83385049,15.89963294,15.96342819,16.02214866,16.13837466,16.29614718,16.48819258,16.7146032,16.97487467,17.26850353
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.24177373,35.08776259,36.19094953,37.5058218,38.98947405,40.59900092,42.29149707,44.02405712,45.75377574,47.43774755,49.03306722,50.49234592,51.86285692,53.22867342,54.58553885,55.92329173,57.23177058,58.50081389,59.7202602,60.87994802,61.96945645,63.01808777,64.05636847,65.07509329,66.06478891,67.01598202,67.91919928,68.76496739,69.54381301,70.24626284,70.86253148,71.42451667,71.96801279,72.48827171,72.98022069,73.438787,73.85889789,74.23548064,74.56346251,74.83777077,75.05118956,75.50886282,75.97413571,76.44347521,76.91702966
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.94373318,74.00742235,74.099778,74.21872609,74.35802108,74.51112483,74.67182316,74.84029117,75.0178919,75.2040797,75.40225855,75.65303595,75.98300471,76.37387798,76.80250417,77.24570312,77.68058417,78.09040847,78.46219364,78.78031744,79.03458726,79.26682176,79.50614416,79.74330613,79.97007434,80.17829911,80.36005241,80.5118308,80.62963658,80.70584554,80.73427884,80.73971212,80.73376522,80.71648087,80.68632038,80.64172237,80.58168994,80.50591593,80.41261367,80.29814278,80.20189899,80.23503934,80.27787601,80.33587417,80.40690976
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.63371433,25.70966158,25.79243444,25.88342313,25.98401786,26.09560886,26.21958634,26.35734053,26.51026162,26.67973985,26.86716544,27.07157733,27.32430068,27.68079879,28.13436484,28.67111861,29.27717989,29.93866845,30.64170408,31.37240655,32.11689564,32.85750584,33.64593015,34.54600637,35.53564767,36.58700146,37.67221516,38.76343621,39.83281203,40.85249003,41.79461766,42.62760756,43.38040792,44.11067691,44.82142482,45.51035544,46.17517256,46.81357997,47.42328144,48.00198077,48.54738175,49.05718815,49.52910377,49.95458378,50.40880303
New Caledonia,NCL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.70859758,58.05669308,58.35040479,58.58435418,58.7731432,58.93266607,59.07264917,59.20282005,59.33290626,59.47026333,59.60239311,59.722572,59.84002211,59.96266471,60.09842108,60.25521247,60.44196415,60.67020431,60.94379586,61.25838021,61.61032871,61.9960127,62.41180353,62.85407254,63.31175008,63.91839104,64.75080258,65.62048022,66.32575098,66.66318596,66.70383622,66.72620912,66.74170599,66.75841279,66.78463871,66.82780455,66.89020547,66.96833933,67.05888098,67.15746737,67.27472611,67.41307765,67.5720305,67.75152231,67.95146956
Niger,NER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.69195402,13.9531048,14.19769927,14.42486252,14.63371966,14.82339579,14.99301601,15.14170543,15.26802629,15.36745598,15.44803715,15.5171032,15.58674431,15.6569643,15.72776127,15.7991333,15.81384373,15.89307976,15.97231197,16.05154037,16.13076782,16.26872253,16.26872063,16.26872253,16.26872253,16.26872253,16.26757249,16.2641887,16.2586707,16.251118,16.24163013,16.23030661,16.2141284,16.21625957,16.24504246,16.30356066,16.38982805,16.50369879,16.64490118,16.8131465,17.008142,17.22959367,17.47720701,17.75068733,18.04973985
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.41437089,28.17827044,28.94714466,29.72023847,30.49679681,31.27606461,32.0572868,32.83970832,33.6225741,34.40512907,35.18661817,35.96576282,36.74564341,37.53357561,38.33065735,39.13641036,39.95035637,40.77201713,41.60091435,42.43656977,43.27850513,44.12624214,44.97930255,45.83720809,46.69948049,47.56564148,48.42427199,49.23579872,50.05052123,50.86453485,51.67781883,52.49035242,53.3021149,54.11308552,54.92324353,55.73256821,56.54103879,57.34863456,58.15533475,58.96111864,59.76596548,60.56985454,61.37276506,62.17467632,62.97556756
Nicaragua,NIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.12416324,51.40858764,51.67994044,51.93916302,52.18719674,52.42498299,52.65346312,52.87357853,53.08627056,53.29248061,53.49315004,53.68922022,53.88163253,54.07132833,54.25924901,54.44544159,54.62194245,54.78388786,54.93489008,55.07795057,55.21607079,55.35225218,55.48949619,55.63080429,55.77917793,55.93754804,56.10585477,56.28166184,56.46381245,56.65109831,56.84231109,57.0362425,57.23168422,57.42742795,57.62226537,57.81498819,58.00438808,58.18925674,58.36838587,58.54056714,58.70459227,58.85925293,58.99543762,59.12509537,59.26284027
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.99105798,65.74358638,66.45927191,66.92122255,67.35992599,67.6199042,67.97035196,68.16183134,68.42977174,68.76949835,68.98738661,69.2072751,69.30874285,69.75867435,70.41005721,70.69362741,72.42333059,75.55423742,76.75231877,77.06074312,78.48268284,80.18405787,80.80852752,81.30113089,82.25095314,83.50489497,84.65322804,85.40892315,85.61495825,86.22231796,87.35027902,88.0059205,88.53424624,89.17499924,89.83647871,90.27877372,90.58032395,91.12197007,92.60624724,93.88980289,94.25322778,94.62947832,94.98561777,95.32216821,95.63965171
Norway,NOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.64755623,70.83851492,70.98660993,71.10379283,71.19986008,71.28460813,71.36783343,71.45933245,71.56890164,71.70633745,71.87685887,72.15863545,72.64953854,73.20314368,73.65000153,73.91974223,74.19999695,74.70243613,75.33063355,75.83999634,76.13389224,76.39586193,76.79554425,77.26000214,77.56845939,77.82601489,78.08772278,78.40725026,78.7541006,79.05708202,79.24500275,79.31162045,79.49059254,79.97239805,80.61171595,81.2378241,81.68000031,81.96997459,82.24521124,82.49358949,82.70298857,82.86128772,82.95636618,83.07185607,83.32937379
